edad,coste,antig_c,expos,nsin,marca,alarma,sexo,zona,uso
40,0,21,0.0356,0,RENAULT,no,F,Semi urbano,Trabajo - uso ocasional
40,0,21,0.9589,0,RENAULT,no,F,Semi urbano,Trabajo - uso ocasional
29,0,10,0.5973,0,HONDA,si,M,Semi urbano,Trabajo - uso ocasional
30,0,11,0.326,0,HONDA,si,M,Semi urbano,Trabajo - uso ocasional
34,0,15,0.6137,0,RENAULT,no,M,Rural,Trabajo - uso ocasional
35,0,16,0.9781,0,RENAULT,no,M,Rural,Trabajo - uso ocasional
35,40739.77,16,0.9973,1,AUDI,si,F,Semi urbano,Ocio
36,0,17,0.4137,0,AUDI,si,F,Semi urbano,Ocio
49,0,27,0.9973,0,HONDA,si,M,Rural,Trabajo - uso ocasional
50,0,28,0.9973,0,HONDA,si,M,Rural,Trabajo - uso ocasional
47,51179.09,26,1,3,NISSAN,si,F,Semi urbano,Trabajo - uso cotidiano
48,0,27,0.2219,0,GM,si,F,Semi urbano,Trabajo - uso cotidiano
34,0,14,0.2822,0,HONDA,no,F,Semi urbano,Trabajo - uso cotidiano
35,0,15,0.6877,0,HONDA,no,F,Semi urbano,Trabajo - uso cotidiano
36,0,16,0.4603,0,FORD,no,F,Semi urbano,Trabajo - uso cotidiano
37,0,17,0.5342,0,FORD,no,F,Semi urbano,Trabajo - uso cotidiano
48,2606.11,25,0.9973,1,HONDA,si,M,Rural,Trabajo - uso ocasional
50,0,27,0.6548,0,HONDA,no,M,Rural,Trabajo - uso ocasional
50,0,27,0.9973,0,HONDA,no,M,Rural,Trabajo - uso ocasional
35,0,16,0.6493,0,PEUGEOT,si,F,Rural,Trabajo - uso ocasional
36,0,17,0.0712,0,PEUGEOT,si,F,Rural,Trabajo - uso ocasional
36,0,17,0.3726,0,PEUGEOT,si,F,Rural,Trabajo - uso ocasional
